Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,BuddyBoosted,Form,ShadowForm,MultiForm?,Height (cm),Catch Date
0,5/29/23 17:18:02,203,Girafarig,-,♂,£₉₁♂,12.0,12.0,692,86,1300,91.1,91.1,91.1,15.0,11.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,202,1,0,?,2023-?-?
0,5/29/23 17:18:06,203,Girafarig Shadow,-,♀,>$08₄₄⑫♀,8.0,8.0,423,66,960,44.4,44.4,44.4,12.0,3.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,202,2,0,?,2023-?-?
0,5/29/23 17:18:07,203,Girafarig Shadow,-,♀,>$08₃₃⑭♀,8.0,8.0,418,64,960,33.3,33.3,33.3,14.0,0.0,1.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,202,2,0,?,2023-?-?
0,5/29/23 17:18:09,203,Girafarig Shadow,-,♀,>$08₃₁①♀,8.0,8.0,407,66,960,31.1,31.1,31.1,1.0,9.0,4.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,202,2,0,?,2023-?-?
0,5/29/23 17:18:10,203,Girafarig,-,♂,^_06₆₉⑧⑧⓯♂,6.0,6.0,318,60,600,68.9,68.9,68.9,8.0,8.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,202,1,0,?,2022-06-03
0,5/29/23 17:18:18,203,Girafarig,-,♂,^_06₆₄⑥⑨⑭♂,6.0,6.0,314,59,600,64.4,64.4,64.4,6.0,9.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,202,1,0,?,2021-07-31
0,5/29/23 17:18:21,204,Pineco,-,♂,^_27₁₈①②⑤♂,27.0,27.0,696,98,4500,17.8,17.8,17.8,1.0,2.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1303,1,0,?,2023-?-?
0,5/29/23 17:18:24,204,Pineco,-,♂,£98e₉₃♂,15.0,15.0,470,77,1900,93.3,93.3,93.3,15.0,15.0,12.0,1, - , - , - ,0.0, - , - ,Forretress,2491,2491,Forretress,98,98,Ultra League,,,1,0,0,0,1303,1,0,?,2020-05-09
0,5/29/23 17:18:26,204,Pineco Shadow,-,♀,>$08₇₁⑪♀,8.0,8.0,234,55,960,71.1,71.1,71.1,11.0,10.0,11.0,1, - , - , - ,0.0, - , - ,Forretress,1471,1471,Forretress,448,448,Shadow,,,1,0,0,0,1303,2,0,?,2020-08-06
0,5/29/23 17:18:28,204,Pineco,-,♀,^_06₂₉①⑦⑤♀,6.0,6.0,152,45,600,28.9,28.9,28.9,1.0,7.0,5.0,1, - , - , - ,0.0, - , - ,Forretress,563,563,Forretress,3624,3624,Default,,,1,0,0,0,1303,1,0,?,2023-?-?
0,5/29/23 17:18:31,205,Forretress,-,♀,^_28₆₄⑧⑦⑭♀,28.0,28.0,1716,137,4500,64.4,64.4,64.4,8.0,7.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Forretress,934,934,Default,,,1,0,0,0,1306,1,0,?,2017-04-02
0,5/29/23 17:18:33,205,Forretress,-,♀,£20₉₁♀,20.0,20.0,1274,117,2500,91.1,91.1,91.1,11.0,15.0,15.0,1, - , - , - ,0.0, - , - ,Forretress,797,797,Forretress,20,20,Ultra League,,,1,0,0,0,1306,1,0,?,2020-07-01
0,5/29/23 17:18:37,205,Forretress,-,♂,^_20₇₆⑩⑬⑪♂,20.0,20.0,1248,114,2500,75.6,75.6,75.6,10.0,13.0,11.0,1, - , - , - ,0.0, - , - ,Forretress,905,905,Forretress,250,250,Default,,,1,0,0,0,1306,1,0,?,2021-12-31
0,5/29/23 17:18:39,205,Forretress,-,♂,£194₈₇♂,15.0,15.0,961,100,1900,86.7,86.7,86.7,14.0,11.0,14.0,1, - , - , - ,0.0, - , - ,Forretress,3558,3558,Forretress,194,194,Ultra League,,,1,0,0,0,1306,1,0,?,2023-?-?
0,5/29/23 17:18:42,205,Forretress,-,♂,¥80₃₃♂,15.0,15.0,865,97,1900,33.3,33.3,33.3,1.0,7.0,7.0,1, - , - , - ,0.0, - , - ,Forretress,80,80,Forretress,3491,3491,Great League,,,1,0,0,0,1306,1,0,?,2023-?-?
0,5/29/23 17:18:46,205,Forretress,-,♀,¢135₄₉♀,4.0,4.0,215,48,400,48.9,48.9,48.9,2.0,12.0,8.0,1, - , - , - ,0.0,135,135,Forretress,1155,1155,Forretress,2430,2430,Little League,,,1,0,0,0,1306,1,0,?,2022-02-26
0,5/29/23 17:18:48,206,Dunsparce,-,♂,¥2₆₂♂,28.0,28.0,1207,168,4500,62.2,62.2,62.2,0.0,15.0,13.0,1, - , - , - ,0.0, - , - ,Dunsparce,2,2, - , - , - ,Great League,,,1,0,0,0,205,1,0,?,2023-?-?
0,5/29/23 17:18:50,206,Dunsparce,-,♀,%㉒15₉₈⓯♀,15.0,15.0,721,124,1900,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Dunsparce,2833,2833, - , - , - ,3 Stars,,,1,0,0,0,205,1,0,?,2022-02-26
0,5/29/23 17:18:51,206,Dunsparce,-,♀,^_11₇₁⑥⑬⑬♀,11.0,11.0,492,105,1300,71.1,71.1,71.1,6.0,13.0,13.0,1, - , - , - ,0.0,618,618,Dunsparce,338,338, - , - , - ,Default,,,1,0,0,0,205,1,0,?,2023-?-?
0,5/29/23 17:18:52,206,Dunsparce,-,♀,^_09₇₁⑧⑬⑪♀,9.0,9.0,404,94,1000,71.1,71.1,71.1,8.0,13.0,11.0,1, - , - , - ,0.0,473,473,Dunsparce,1255,1255, - , - , - ,Default,,,1,0,0,0,205,1,0,?,2022-05-23
0,5/29/23 17:18:53,207,Gligar,-,♀,^_27₅₈⓯②⑨♀,27.0,27.0,1361,119,4500,57.8,57.8,57.8,15.0,2.0,9.0,1, - , - , - ,0.0, - , - ,Gligar,3992,3992,Gliscor,3980,3980,Default,,,1,0,0,0,1309,1,0,?,2023-?-?
0,5/29/23 17:18:56,207,Gligar Purified,-,♀,^_25₇₁⑭④⑭♀,25.0,25.0,1277,118,3600,71.1,71.1,71.1,14.0,4.0,14.0,1, - , - , - ,0.0, - , - ,Gligar,3662,3662,Gliscor,3040,3040,Default,,,1,0,0,0,1309,4,0,?,?
0,5/29/23 17:18:59,207,Gligar Purified,-,♀,^_25₆₂⓯⑧⑤♀,25.0,25.0,1265,112,3600,62.2,62.2,62.2,15.0,8.0,5.0,1, - , - , - ,0.0, - , - ,Gligar,3793,3793,Gliscor,3778,3778,Default,,,1,0,0,0,1309,4,0,?,2023-?-?
0,5/29/23 17:19:01,207,Gligar Purified,-,♂,^_25₄₂⑪⑥②♂,25.0,25.0,1216,110,3600,42.2,42.2,42.2,11.0,6.0,2.0,1, - , - , - ,0.0, - , - ,Gligar,3152,3152,Gliscor,3317,3317,Default,,,1,0,0,0,1309,4,0,?,2023-?-?
0,5/29/23 17:19:06,207,Gligar,-,♂,^_22₆₂⑤⑪⑫♂,22.0,22.0,1073,109,3000,62.2,62.2,62.2,5.0,11.0,12.0,1, - , - , - ,0.0, - , - ,Gligar,430,430,Gliscor,613,613,Default,,,1,0,0,0,1309,1,0,?,2022-02-26
0,5/29/23 17:19:08,207,Gligar,-,♀,%⑳15₉₃⑭♀,15.0,15.0,786,91,1900,93.3,93.3,93.3,14.0,15.0,13.0,1, - , - , - ,0.0, - , - ,Gliscor,1994,1994,Gliscor,1967,1967,3 Stars,,,1,0,0,0,1309,1,0,?,2020-05-09
0,5/29/23 17:19:11,207,Gligar Shadow,-,♀,>$13₇₁⑩♀,13.0,13.0,654,84,1920,71.1,71.1,71.1,10.0,10.0,12.0,1, - , - , - ,0.0, - , - ,Gliscor,2622,2622,Gliscor,2425,2425,Shadow,,,1,0,0,0,1309,2,0,?,2020-11-07
0,5/29/23 17:19:13,207,Gligar Shadow,-,♂,>$08₇₃⑭♂,8.0,8.0,403,63,960,73.3,73.3,73.3,14.0,13.0,6.0,1, - , - , - ,0.0,3352,3352,Gliscor,2798,2798,Gliscor,3184,3184,Shadow,,,1,0,0,0,1309,2,0,?,2021-12-07
0,5/29/23 17:19:14,207,Gligar Shadow,-,♂,>$08₆₇⑬♂,8.0,8.0,398,63,960,66.7,66.7,66.7,13.0,10.0,7.0,1, - , - , - ,0.0,3894,3894,Gligar,3134,3134,Gliscor,3446,3446,Shadow,,,1,0,0,0,1309,2,0,?,2023-?-?
0,5/29/23 17:19:16,207,Gligar Shadow,-,♀,>$08₆₂⓯♀,8.0,8.0,398,61,960,62.2,62.2,62.2,15.0,13.0,0.0,1, - , - , - ,0.0,3915,3915,Gligar,3774,3774,Gliscor,3996,3996,Shadow,,,1,0,0,0,1309,2,0,?,2023-?-?
0,5/29/23 17:19:17,207,Gligar Shadow,-,♂,>$08₃₈⑥♂,8.0,8.0,375,64,960,37.8,37.8,37.8,6.0,2.0,9.0,1, - , - , - ,0.0,556,556,Gligar,1979,1979,Gliscor,1815,1815,Shadow,,,1,0,0,0,1309,2,0,?,2020-10-17
0,5/29/23 17:19:19,207,Gligar,-,♂,^_03₃₈③⑩④♂,3.0,3.0,122,36,400,37.8,37.8,37.8,3.0,10.0,4.0,1, - , - , - ,0.0,748,748,Gligar,549,549,Gliscor,793,793,Default,,,1,0,0,0,1309,1,0,?,2021-07-17
0,5/29/23 17:19:22,207,Gligar,-,♀,^_02₄₄⑤⑩⑤♀,2.0,2.0,73,27,200,44.4,44.4,44.4,5.0,10.0,5.0,1, - , - , - ,0.0,329,329,Gligar,1720,1720,Gliscor,1540,1540,Default,,,1,0,0,0,1309,1,0,?,2021-07-17
0,5/29/23 17:19:24,208,Steelix,-,♂,^_22₈₉⑫⑭⑭♂,22.0,22.0,1483,122,3000,88.9,88.9,88.9,12.0,14.0,14.0,1, - , - , - ,0.0, - , - ,Steelix,2011,2011,Steelix,908,908,Default,,,1,0,0,0,1104,1,0,?,2017-03-31
0,5/29/23 17:19:27,208,Steelix,-,♂,^_20₈₄⑩⑭⑭♂,20.0,20.0,1331,116,2500,84.4,84.4,84.4,10.0,14.0,14.0,1, - , - , - ,0.0, - , - ,Steelix,722,722,Steelix,564,564,Default,,,1,0,0,0,1104,1,0,?,2022-01-17
0,5/29/23 17:19:30,208,Steelix,-,♀,¥185₅₁♀,18.0,18.0,1125,104,2200,51.1,51.1,51.1,4.0,15.0,4.0,1, - , - , - ,0.0, - , - ,Steelix,185,185,Steelix,938,938,Great League,,,1,0,0,0,1104,1,0,?,2021-02-20
0,5/29/23 17:19:32,208,Steelix,-,♂,%㉒15₉₈⓯♂,15.0,15.0,1033,101,1900,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - ,0.0, - , - ,Steelix,2926,2926,Steelix,1902,1902,3 Stars,,,1,0,0,0,1104,1,0,?,2022-04-23
0,5/29/23 17:19:36,208,Steelix,-,♀,%㉓15₉₆⑭♀,15.0,15.0,1025,100,1900,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - ,0.0, - , - ,Steelix,3538,3538,Steelix,1090,1090,3 Stars,,,1,0,0,0,1104,1,0,?,2023-?-?
0,5/29/23 17:19:38,209,Snubbull,-,♀,£79e₅₆♀,28.0,28.0,883,116,4500,55.6,55.6,55.6,2.0,13.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,79,79,Ultra League,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:19:41,209,Snubbull Purified,-,♀,^_25₇₃⑪⑨⑬♀,25.0,25.0,829,112,3600,73.3,73.3,73.3,11.0,9.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2075,2075,Default,,,1,0,0,0,1528,4,0,?,2023-?-?
0,5/29/23 17:19:43,209,Snubbull,-,♀,•15•㉓♀,15.0,15.0,530,87,1900,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,1311,1311,Hundo,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:19:47,209,Snubbull,-,♂,¥₈₇♂,15.0,15.0,518,85,1900,86.7,86.7,86.7,14.0,14.0,11.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2148,2148,Great League,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:19:50,209,Snubbull Shadow,-,♂,¥₉₃♂,13.0,13.0,452,81,1920,93.3,93.3,93.3,13.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,1459,1459,Great League,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:19:52,209,Snubbull Shadow,-,♂,¢₇₆♂,13.0,13.0,431,80,1920,75.6,75.6,75.6,7.0,15.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,505,505,Little League,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:19:54,209,Snubbull,-,♀,¥₇₈♀,10.0,10.0,330,71,1000,77.8,77.8,77.8,5.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,171,171,Great League,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:19:56,209,Snubbull,-,♂,¥₈₉♂,8.0,8.0,270,63,800,88.9,88.9,88.9,12.0,13.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,1980,1980,Great League,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:20:00,209,Snubbull Shadow,-,♀,>$08₇₁⓯♀,8.0,8.0,267,59,960,71.1,71.1,71.1,15.0,14.0,3.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,3246,3246,Shadow,,,1,0,0,0,1528,2,0,?,2022-10-27
0,5/29/23 17:20:02,209,Snubbull Shadow,-,♀,£196e₆₇♀,8.0,8.0,255,62,960,66.7,66.7,66.7,5.0,13.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,196,196,Ultra League,,,1,0,0,0,1528,2,0,?,2021-11-19
0,5/29/23 17:20:03,209,Snubbull Shadow,-,♂,£66e₆₉♂,8.0,8.0,254,63,960,68.9,68.9,68.9,2.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,66,66,Ultra League,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:05,209,Snubbull Shadow,-,♀,>$08₆₀⑬♀,8.0,8.0,254,62,960,60.0,60.0,60.0,13.0,2.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,3612,3612,Shadow,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:06,209,Snubbull Shadow,-,♂,>$08₅₆⑦♂,8.0,8.0,253,60,960,55.6,55.6,55.6,7.0,13.0,5.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,944,944,Shadow,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:08,209,Snubbull Shadow,-,♀,¥₆₄♀,8.0,8.0,251,63,960,64.4,64.4,64.4,1.0,15.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,45,45,Great League,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:09,209,Snubbull Shadow,-,♀,>$08₄₉⑦♀,8.0,8.0,249,60,960,48.9,48.9,48.9,7.0,10.0,5.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2374,2374,Shadow,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:10,209,Snubbull Shadow,-,♂,>$08₅₃⑦♂,8.0,8.0,247,63,960,53.3,53.3,53.3,7.0,3.0,14.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2277,2277,Shadow,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:12,209,Snubbull Shadow,-,♀,>$08₄₄①♀,8.0,8.0,241,62,960,44.4,44.4,44.4,1.0,8.0,11.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,432,432,Shadow,,,1,0,0,0,1528,2,0,?,2022-08-13
0,5/29/23 17:20:13,209,Snubbull Shadow,-,♀,>$08₁₁③♀,8.0,8.0,228,58,960,11.1,11.1,11.1,3.0,2.0,0.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,3310,3310,Shadow,,,1,0,0,0,1528,2,0,?,2023-?-?
0,5/29/23 17:20:15,209,Snubbull,-,♂,£144e₆₂♂,7.0,7.0,219,57,800,62.2,62.2,62.2,4.0,13.0,11.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,144,144,Ultra League,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:20:17,209,Snubbull,-,♂,¢₅₃♂,6.0,6.0,183,52,600,53.3,53.3,53.3,4.0,13.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,645,645,Little League,,,1,0,0,0,1528,1,0,?,2023-?-?
0,5/29/23 17:20:19,210,Granbull,-,♂,%㉓39₉₆⑬♂,39.0,39.0,2493,174,10000,95.6,95.6,95.6,13.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,941,941,3 Stars,,,1,0,0,0,1531,1,0,?,2023-?-?
0,5/29/23 17:20:22,210,Granbull,-,♀,%㉓30₉₃⓯♀,30.0,30.0,2165,162,5000,93.3,93.3,93.3,15.0,12.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2077,2077,3 Stars,,,1,0,0,0,1531,1,0,?,2023-?-?
0,5/29/23 17:20:26,210,Granbull Purified,-,♀,^_25₇₈⓯⓯⑤♀,25.0,25.0,1781,141,3600,77.8,77.8,77.8,15.0,15.0,5.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2673,2673,Default,,,1,0,0,0,1531,4,0,?,2023-?-?
0,5/29/23 17:20:30,210,Granbull,-,♀,•15•⑳♀,15.0,15.0,1094,114,1900,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,1311,1311,Hundo,,,1,0,0,0,1531,1,0,?,2020-05-09
0,5/29/23 17:20:33,210,Granbull,-,♂,^_15₉₁⓯⑭⑫♂,15.0,15.0,1082,113,1900,91.1,91.1,91.1,15.0,14.0,12.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,2431,2431,Default,,,1,0,0,0,1531,1,0,?,2023-?-?
0,5/29/23 17:20:35,210,Granbull,-,♀,^_15₈₂⑫⓯⑩♀,15.0,15.0,1067,112,1900,82.2,82.2,82.2,12.0,15.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,1617,1617,Default,,,1,0,0,0,1531,1,0,?,2021-05-15
0,5/29/23 17:20:38,210,Granbull Shadow,-,♀,>$13₈₇⓯♀,13.0,13.0,935,104,1920,86.7,86.7,86.7,15.0,15.0,9.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,1598,1598,Shadow,,,1,0,0,0,1531,2,0,?,2023-?-?
0,5/29/23 17:20:39,210,Granbull,-,♀,^_12₇₃⓯⑪⑦♀,12.0,12.0,847,99,1300,73.3,73.3,73.3,15.0,11.0,7.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,3464,3464,Default,,,1,0,0,0,1531,1,0,?,2023-?-?
0,5/29/23 17:20:42,210,Granbull,-,♀,£170₈₇♀,11.0,11.0,781,98,1300,86.7,86.7,86.7,9.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,170,170,Ultra League,,,1,0,0,0,1531,1,0,?,2023-?-?
0,5/29/23 17:20:44,210,Granbull Shadow,-,♀,>$08₉₁⑬♀,8.0,8.0,567,82,960,91.1,91.1,91.1,13.0,15.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,827,827,Shadow,,,1,0,0,0,1531,2,0,?,2023-?-?
0,5/29/23 17:20:46,210,Granbull Shadow,-,♀,>$08₇₃⓯♀,8.0,8.0,552,82,960,73.3,73.3,73.3,15.0,5.0,13.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,3139,3139,Shadow,,,1,0,0,0,1531,2,0,?,2023-?-?
0,5/29/23 17:20:48,210,Granbull Shadow,-,♂,¥₄₄♂,8.0,8.0,522,81,960,44.4,44.4,44.4,0.0,10.0,10.0,1, - , - , - ,0.0, - , - , - , - , - ,Granbull,94,94,Great League,,,1,0,0,0,1531,2,0,?,2021-08-04
0,5/29/23 17:20:49,211,Qwilfish,-,♂,^_28₂₇④①⑦♂,28.0,28.0,1444,120,4500,26.7,26.7,26.7,4.0,1.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1974,1,0,?,2023-?-?
0,5/29/23 17:20:52,211,Qwilfish,-,♂,^_27₃₁①⑬⓪♂,27.0,27.0,1398,113,4500,31.1,31.1,31.1,1.0,13.0,0.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1974,1,0,?,2017-04-14
0,5/29/23 17:20:54,211,Qwilfish,-,♀,£₉₃♀,20.0,20.0,1154,106,2500,93.3,93.3,93.3,12.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Ultra League,,,1,0,0,0,1974,1,0,?,2021-03-10
0,5/29/23 17:20:55,211,Qwilfish,-,♀,¥₆₀♀,12.0,12.0,652,78,1300,60.0,60.0,60.0,5.0,15.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,1974,1,0,?,2022-07-23
0,5/29/23 17:20:57,211,Qwilfish Hisui,-,♀,£2289e₈₉♀,20.0,20.0,1203,104,2500,88.9,88.9,88.9,15.0,13.0,12.0,1, - , - , - ,0.0, - , - ,Qwilfish Hisui,3488,3488,Overqwil,2289,2289,Ultra League,,,1,0,0,0,1980,1,0,?,2023-?-?
0,5/29/23 17:20:59,212,Scizor,-,♀,%㉓29₉₆⓯♀,29.0,29.0,2473,133,5000,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,678,1,0,?,2023-?-?
0,5/29/23 17:21:02,212,Scizor Purified,-,♂,^_25₆₉⑭④⑬♂,25.0,25.0,2063,123,3600,68.9,68.9,68.9,14.0,4.0,13.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,678,4,0,?,2021-01-05
0,5/29/23 17:21:04,212,Scizor Purified,-,♀,^_25₆₂⓯⑤⑧♀,25.0,25.0,2048,120,3600,62.2,62.2,62.2,15.0,5.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,678,4,0,?,2023-?-?
0,5/29/23 17:21:07,212,Scizor,-,♂,^_24₄₇④③⑭♂,24.0,24.0,1901,121,3500,46.7,46.7,46.7,4.0,3.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,678,1,0,?,2023-?-?
0,5/29/23 17:21:10,212,Scizor,-,♂,%㉒15₉₈⑭♂,15.0,15.0,1281,96,1900,97.8,97.8,97.8,14.0,15.0,15.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,678,1,0,?,2022-02-26
0,5/29/23 17:21:14,212,Scizor,-,♀,¥₄₇♀,14.0,14.0,1102,88,1600,46.7,46.7,46.7,1.0,15.0,5.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,678,1,0,?,2020-04-03
0,5/29/23 17:21:17,212,Scizor,-,♂,¥₆₂♂,12.0,12.0,965,84,1300,62.2,62.2,62.2,2.0,15.0,11.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,678,1,0,?,2020-11-07
0,5/29/23 17:21:20,212,Scizor Shadow,-,♂,%㉑08₉₆⑭♂,8.0,8.0,672,69,960,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,3 Stars,,,1,0,0,0,678,2,0,?,2021-10-13
0,5/29/23 17:21:21,212,Scizor Shadow,-,♀,>$08₆₉⑨♀,8.0,8.0,646,67,960,68.9,68.9,68.9,9.0,15.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,678,2,0,?,2023-?-?
0,5/29/23 17:21:27,212,Scizor Shadow,-,♂,¥₄₇♂,8.0,8.0,622,67,960,46.7,46.7,46.7,2.0,11.0,8.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Great League,,,1,0,0,0,678,2,0,?,2021-01-31
0,5/29/23 17:21:30,212,Scizor,-,♂,^_03₅₃⑥⑭④♂,3.0,3.0,208,37,400,53.3,53.3,53.3,6.0,14.0,4.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,678,1,0,?,2023-?-?
0,5/29/23 17:21:32,213,Shuckle Purified,-,♀,¢68₇₈♀,25.0,25.0,282,64,3600,77.8,77.8,77.8,15.0,8.0,12.0,1, - , - , - ,0.0,68,68, - , - , - , - , - , - ,Little League,,,1,0,0,0,1312,4,0,?,2021-07-06
0,5/29/23 17:21:36,213,Shuckle,-,♀,^_22₃₈⑧⑨⓪♀,22.0,22.0,182,53,3000,37.8,37.8,37.8,8.0,9.0,0.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,1,0,0,0,1312,1,0,?,2023-?-?
0,5/29/23 17:21:41,213,Shuckle,-,♀,¢119₈₉♀,15.0,15.0,162,51,1900,88.9,88.9,88.9,13.0,12.0,15.0,1, - , - , - ,0.0,119,119, - , - , - , - , - , - ,Little League,,,1,0,0,0,1312,1,0,?,2020-05-09
0,5/29/23 17:21:43,213,Shuckle Shadow,-,♀,^_13₇₁⑫⑥⑭♀,13.0,13.0,134,47,1920,71.1,71.1,71.1,12.0,6.0,14.0,1, - , - , - ,0.0,395,395, - , - , - , - , - , - ,Default,,,1,0,0,0,1312,2,0,?,2023-?-?
0,5/29/23 17:21:46,213,Shuckle Shadow,-,♀,>$13₃₃④♀,13.0,13.0,93,44,1920,33.3,33.3,33.3,4.0,4.0,7.0,1, - , - , - ,0.0, - , - , - , - , - , - , - , - ,Shadow,,,1,0,0,0,1312,2,0,?,2023-?-?
0,5/29/23 17:21:49,213,Shuckle Shadow,-,♀,¢174₇₆♀,8.0,8.0,84,37,960,75.6,75.6,75.6,13.0,6.0,15.0,1, - , - , - ,0.0,174,174, - , - , - , - , - , - ,Little League,,,1,0,0,0,1312,2,0,?,2020-11-26
0,5/29/23 17:21:51,213,Shuckle Shadow,-,♀,>$08₆₄⑩♀,8.0,8.0,73,34,960,64.4,64.4,64.4,10.0,13.0,6.0,1, - , - , - ,0.0,1410,1410, - , - , - , - , - , - ,Shadow,,,1,0,0,0,1312,2,0,?,2023-?-?
0,5/29/23 17:21:52,213,Shuckle Shadow,-,♂,>$08₄₀⑩♂,8.0,8.0,72,34,960,40.0,40.0,40.0,10.0,2.0,6.0,1, - , - , - ,0.0,1595,1595, - , - , - , - , - , - ,Shadow,,,1,0,0,0,1312,2,0,?,2023-?-?
